Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Baustelle für die gesamte Baumaßnahme einrichten, inkl. Vorhalten sämtlicher Maschinen und Geräte, einschl. Absperr-, Verkehrssicherungs- und evtl. erforderliche Umleitungsbeschilderungen, sowie der nächtlichen Beleuchtung.;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/29_2026 Fasanenweg- Klosterhook Angebotsaufforderung_V33.X83
2;Absteckung nach Koordinaten in Bezug auf das amtliche Lage- und Höhenfestpunktfeld durch polares Abstecken.;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/29_2026 Fasanenweg- Klosterhook Angebotsaufforderung_V33.X83
3;Baustelle nach der Fertigstellung der gesamten Baumaßnahme von allen Geräten, Anlagen, Einrichtungen und dgl. räumen.;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/29_2026 Fasanenweg- Klosterhook Angebotsaufforderung_V33.X83
4;Mantel mit Polsterung zum Schutz des Baumstammes vor mechanischer Beschädigung herstellen und während der Bauzeit unterhalten.;7,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/29_2026 Fasanenweg- Klosterhook Angebotsaufforderung_V33.X83
1;Stundenlohnarbeiten durch Arbeitskräfte auf Anordnung des AG ausführen. Die vorgenannten Hinweise sind zu beachten.;10,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/29_2026 Fasanenweg- Klosterhook Angebotsaufforderung_V33.X83
2;wie vor, jedoch;10,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/29_2026 Fasanenweg- Klosterhook Angebotsaufforderung_V33.X83
3;Stundenlohnsatz für Bagger einschließlich Gerätevorhaltung, Betriebsstoffkosten sowie sämtliche Zuschläge und der Kosten für Bedienungspersonal.;10,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/29_2026 Fasanenweg- Klosterhook Angebotsaufforderung_V33.X83
4;wie vor, jedoch;10,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/29_2026 Fasanenweg- Klosterhook Angebotsaufforderung_V33.X83
5;wie vor, jedoch;10,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/29_2026 Fasanenweg- Klosterhook Angebotsaufforderung_V33.X83
6;wie vor, jedoch;5,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/29_2026 Fasanenweg- Klosterhook Angebotsaufforderung_V33.X83
