Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Regelfall Abstützung:;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260708_LV_03_Notabstuetzung Decken.X81
2;Ehemaliger Heizraum, Bereich Schornstein:;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260708_LV_03_Notabstuetzung Decken.X81
3;1x jährlich sind die eingebauten Abstützungen durch örtliche Prüfung auf Schäden und den kraftschlüssigen Verbund durch eine sachkundige Person zu überprüfen.;3,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260708_LV_03_Notabstuetzung Decken.X81
1;Kantholz S10, 14/14 [cm] auf Länge schneiden und druckfest einbauen.;5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260708_LV_03_Notabstuetzung Decken.X81
