Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Brandschutzanforderung:;8,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
2;Brandschutzanforderung:;3,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
3;Brandschutzanforderung:;2,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
4;Brandschutzanforderung:;2,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
5;Brandschutzanforderung:;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
6;Brandschutzanforderung:;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
7;Brandschutzanforderung:;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
8;Brandschutzanforderung:;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
9;Brandschutzanforderung:;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
10;Brandschutzanforderung:;12,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
11;Brandschutzanforderung:;2,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
12;Brandschutzanforderung:;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
13;Zulage zu den vorstehenden Türpositionen:;15,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
14;Zulage zu den vorstehenden Türpositionen:;4,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
1;Türbezeichnung (Türliste/ Plan):;39,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
2;Türbezeichnung (Türliste/ Plan):;13,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
3;Türbezeichnung (Türliste/ Plan):;3,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
4;Türbezeichnung (Türliste/ Plan):;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
5;Türbezeichnung (Türliste/ Plan):;12,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
6;Türbezeichnung (Türliste/ Plan):;4,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
7;Türbezeichnung (Türliste/ Plan):;2,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
8;Türbezeichnung (Türliste/ Plan):;2,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
9;Türbezeichnung (Türliste/ Plan):;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
10;Türbezeichnung (Türliste/ Plan):;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
11;Zulage zu den vorstehenden Türpositionen:;2,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
12;Zulage zu den vorstehenden Türpositionen:;40,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
13;Zulage zu den vorstehenden Türpositionen:;15,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
14;Glasausschnitt im Türblatt, Abmessungen ca. 80 x 120 cm, Verglasung aus VSG (Verbundsicherheitsglas), farbneutral.;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
15;Zulage zu den vorstehenden Türpositionen:;14,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
1;Brandschutzanforderung:;6,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
2;Brandschutzanforderung:;4,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
3;Brandschutzanforderung:;4,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
4;Brandschutzanforderung:;3,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
5;Brandschutzanforderung:;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
6;Brandschutzanforderung:;2,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
7;Brandschutzanforderung:;2,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
8;Brandschutzanforderung:;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/20260727_34411_LV_Holztüren_Stahlzargen_P_Q.x83
